customer_id,last_order_date,frequency,monetary,recency_days,r_score,f_score,m_score,rfm_total,segment
CUST7639,2026-06-21,1,3024.47,10,4,1,1,6,Potential Loyalists
CUST7640,2025-11-13,8,74251.0,230,2,4,4,10,Champions
CUST7641,2026-06-04,6,84360.24,27,4,3,4,11,Champions
CUST7642,2024-02-22,1,27888.84,860,1,1,2,4,At Risk
CUST7643,2024-08-08,1,10678.64,692,1,1,1,3,Lost / Churned
CUST7644,2026-06-10,6,25185.89,21,4,3,2,9,Loyal Customers
CUST7645,2026-06-17,7,68440.54000000001,14,4,4,3,11,Champions
CUST7646,2026-04-11,13,138885.7,81,3,4,4,11,Champions
CUST7647,2025-09-04,3,60618.63,300,1,2,3,6,Potential Loyalists
CUST7648,2026-01-08,7,55715.06,174,2,4,3,9,Loyal Customers
CUST7649,2025-11-22,2,10216.69,221,2,1,1,4,At Risk
CUST7650,2026-05-16,6,55074.56,46,4,3,3,10,Champions
CUST7651,2026-05-31,7,63434.63,31,4,4,3,11,Champions
CUST7652,2026-04-23,4,26571.870000000003,69,3,2,2,7,Potential Loyalists
CUST7653,2025-07-15,2,37410.79,351,1,1,2,4,At Risk
CUST7654,2026-06-23,7,37924.93,8,4,4,2,10,Champions
CUST7655,2026-04-05,3,46321.58,87,3,2,3,8,Loyal Customers
CUST7656,2025-09-13,2,35031.04,291,1,1,2,4,At Risk
CUST7657,2026-05-14,5,44456.18,48,4,3,3,10,Champions
CUST7658,2026-06-04,4,52657.66,27,4,2,3,9,Loyal Customers
CUST7659,2025-10-31,10,79394.21,243,2,4,4,10,Champions
CUST7660,2025-09-07,6,46399.35,297,1,3,3,7,Potential Loyalists
CUST7661,2024-08-27,1,4754.88,673,1,1,1,3,Lost / Churned
CUST7662,2026-04-17,4,23324.83,75,3,2,1,6,Potential Loyalists
CUST7663,2026-04-13,3,10970.15,79,3,2,1,6,Potential Loyalists
CUST7664,2025-08-10,1,7732.5,325,1,1,1,3,Lost / Churned
CUST7665,2025-09-15,4,43673.82,289,1,2,2,5,At Risk
CUST7666,2026-03-21,4,67362.04000000001,102,3,2,3,8,Loyal Customers
CUST7667,2026-04-14,15,148977.35,78,3,4,4,11,Champions
CUST7668,2026-03-06,6,90477.63,117,3,3,4,10,Champions
CUST7669,2025-12-15,8,74169.97,198,2,4,4,10,Champions
CUST7670,2026-05-31,14,97935.34,31,4,4,4,12,Champions
CUST7671,2026-04-10,3,27461.010000000002,82,3,2,2,7,Potential Loyalists
CUST7672,2026-01-24,9,85491.14,158,2,4,4,10,Champions
CUST7673,2026-03-09,5,43010.54,114,3,3,2,8,Loyal Customers
CUST7674,2026-05-11,3,28124.14,51,4,2,2,8,Loyal Customers
CUST7675,2025-10-09,4,24788.379999999997,265,2,2,1,5,At Risk
CUST7676,2026-05-01,6,47135.700000000004,61,3,3,3,9,Loyal Customers
CUST7677,2026-06-25,9,102029.96,6,4,4,4,12,Champions
CUST7678,2026-06-29,4,46908.08,2,4,2,3,9,Loyal Customers
CUST7679,2025-06-17,1,31596.88,379,1,1,2,4,At Risk
CUST7680,2025-10-15,3,60710.71000000001,259,2,2,3,7,Potential Loyalists
CUST7681,2026-01-14,7,44520.17,168,2,4,3,9,Loyal Customers
CUST7682,2026-04-21,4,30356.17,71,3,2,2,7,Potential Loyalists
CUST7683,2026-03-17,8,83776.13,106,3,4,4,11,Champions
CUST7684,2025-01-14,1,6227.64,533,1,1,1,3,Lost / Churned
CUST7685,2025-10-04,5,33858.42,270,2,3,2,7,Potential Loyalists
CUST7686,2025-12-27,8,89413.99,186,2,4,4,10,Champions
CUST7687,2025-07-10,4,42881.47,356,1,2,2,5,At Risk
CUST7688,2026-05-02,1,19392.96,60,3,1,1,5,At Risk
CUST7689,2026-06-14,6,78185.41,17,4,3,4,11,Champions
CUST7690,2026-02-03,7,53986.92,148,2,4,3,9,Loyal Customers
CUST7691,2025-12-12,3,22056.989999999998,201,2,2,1,5,At Risk
CUST7692,2026-06-19,7,54262.82,12,4,4,3,11,Champions
CUST7693,2024-12-19,2,24673.2,559,1,1,1,3,Lost / Churned
CUST7694,2025-11-16,1,31833.52,227,2,1,2,5,At Risk
CUST7695,2025-05-07,4,52160.64,420,1,2,3,6,Potential Loyalists
CUST7696,2026-03-20,5,68303.88,103,3,3,3,9,Loyal Customers
CUST7697,2026-02-11,7,60913.89,140,2,4,3,9,Loyal Customers
CUST7698,2024-12-08,2,15950.210000000001,570,1,1,1,3,Lost / Churned
CUST7699,2026-05-04,3,19818.66,58,3,2,1,6,Potential Loyalists
CUST7700,2025-12-28,2,39044.12,185,2,1,2,5,At Risk
CUST7701,2026-05-11,6,47176.549999999996,51,4,3,3,10,Champions
CUST7702,2026-04-06,7,59708.2,86,3,4,3,10,Champions
CUST7703,2026-03-29,3,35466.7,94,3,2,2,7,Potential Loyalists
CUST7704,2026-04-25,7,71090.39,67,3,4,4,11,Champions
CUST7705,2024-11-11,3,12845.810000000001,597,1,2,1,4,At Risk
CUST7706,2026-02-25,6,72812.48,126,3,3,4,10,Champions
CUST7707,2025-05-14,10,65961.19,413,1,4,3,8,Loyal Customers
CUST7708,2025-08-09,5,37708.99,326,1,3,2,6,Potential Loyalists
CUST7709,2024-11-15,3,63505.08,593,1,2,3,6,Potential Loyalists
CUST7710,2026-05-11,9,109369.15,51,4,4,4,12,Champions
CUST7711,2026-03-19,1,4436.42,104,3,1,1,5,At Risk
CUST7712,2025-09-24,5,86497.66,280,2,3,4,9,Loyal Customers
CUST7713,2026-04-10,10,60017.34,82,3,4,3,10,Champions
CUST7714,2026-04-30,5,39645.31,62,3,3,2,8,Loyal Customers
CUST7715,2025-11-01,6,52291.479999999996,242,2,3,3,8,Loyal Customers
CUST7716,2026-04-24,9,65793.71,68,3,4,3,10,Champions
CUST7717,2025-07-16,4,65558.11,350,1,2,3,6,Potential Loyalists
CUST7718,2026-03-23,5,49060.03,100,3,3,3,9,Loyal Customers
CUST7719,2025-10-22,6,23652.02,252,2,3,1,6,Potential Loyalists
CUST7720,2026-03-02,5,36172.17,121,3,3,2,8,Loyal Customers
CUST7721,2026-02-04,3,31063.79,147,2,2,2,6,Potential Loyalists
CUST7722,2026-02-28,1,13766.2,123,3,1,1,5,At Risk
CUST7723,2026-05-28,6,65262.33,34,4,3,3,10,Champions
CUST7724,2026-06-03,5,43194.79,28,4,3,2,9,Loyal Customers
CUST7725,2025-12-31,6,71316.88,182,2,3,4,9,Loyal Customers
CUST7726,2026-04-28,16,174328.47,64,3,4,4,11,Champions
CUST7727,2026-04-14,5,59376.18,78,3,3,3,9,Loyal Customers
CUST7728,2026-03-05,5,34745.759999999995,118,3,3,2,8,Loyal Customers
CUST7729,2026-02-08,10,84328.0,143,2,4,4,10,Champions
CUST7730,2025-12-27,4,37036.34,186,2,2,2,6,Potential Loyalists
CUST7731,2024-09-26,2,22901.05,643,1,1,1,3,Lost / Churned
CUST7732,2026-02-16,6,82367.42,135,3,3,4,10,Champions
CUST7733,2025-07-22,4,44172.369999999995,344,1,2,2,5,At Risk
CUST7734,2026-04-24,5,37657.18,68,3,3,2,8,Loyal Customers
CUST7735,2025-03-03,2,39903.8,485,1,1,2,4,At Risk
CUST7736,2026-05-30,11,119341.08,32,4,4,4,12,Champions
CUST7737,2024-11-25,2,32377.66,583,1,1,2,4,At Risk
CUST7738,2026-04-01,6,56065.67,91,3,3,3,9,Loyal Customers
CUST7739,2026-06-21,9,108837.56999999999,10,4,4,4,12,Champions
CUST7740,2026-05-04,4,31650.48,58,3,2,2,7,Potential Loyalists
CUST7741,2025-01-14,3,14533.94,533,1,2,1,4,At Risk
CUST7742,2025-11-08,5,25237.14,235,2,3,2,7,Potential Loyalists
CUST7743,2026-03-31,7,42992.68,92,3,4,2,9,Loyal Customers
CUST7744,2025-11-01,4,19430.379999999997,242,2,2,1,5,At Risk
CUST7745,2024-03-11,1,1960.98,842,1,1,1,3,Lost / Churned
CUST7746,2025-01-11,1,6216.04,536,1,1,1,3,Lost / Churned
CUST7747,2026-03-01,2,9770.61,122,3,1,1,5,At Risk
CUST7748,2025-11-21,6,57718.25,222,2,3,3,8,Loyal Customers
CUST7749,2026-04-07,6,47650.1,85,3,3,3,9,Loyal Customers
CUST7750,2025-12-30,10,140623.83000000002,183,2,4,4,10,Champions
CUST7751,2025-12-24,7,65249.06,189,2,4,3,9,Loyal Customers
CUST7752,2026-04-30,5,40133.92,62,3,3,2,8,Loyal Customers
CUST7753,2026-04-29,5,55708.17,63,3,3,3,9,Loyal Customers
CUST7754,2026-06-05,4,26980.52,26,4,2,2,8,Loyal Customers
CUST7755,2026-06-19,11,136737.51,12,4,4,4,12,Champions
CUST7756,2024-09-28,2,26043.449999999997,641,1,1,2,4,At Risk
CUST7757,2025-12-18,2,35829.85,195,2,1,2,5,At Risk
CUST7758,2024-05-01,1,14609.43,791,1,1,1,3,Lost / Churned
CUST7759,2026-06-13,4,21694.56,18,4,2,1,7,Potential Loyalists
CUST7760,2025-10-06,2,18539.23,268,2,1,1,4,At Risk
CUST7761,2026-05-24,6,82173.47,38,4,3,4,11,Champions
CUST7762,2025-11-21,3,41961.59,222,2,2,2,6,Potential Loyalists
CUST7763,2026-05-18,9,101891.38,44,4,4,4,12,Champions
CUST7764,2026-06-23,7,63579.58,8,4,4,3,11,Champions
CUST7765,2026-02-17,10,64459.95,134,3,4,3,10,Champions
CUST7766,2025-12-30,2,27222.54,183,2,1,2,5,At Risk
CUST7767,2026-05-02,9,92791.05,60,3,4,4,11,Champions
CUST7768,2026-02-27,6,46151.670000000006,124,3,3,3,9,Loyal Customers
CUST7769,2025-10-17,3,12402.07,257,2,2,1,5,At Risk
CUST7770,2025-12-02,5,26789.57,211,2,3,2,7,Potential Loyalists
CUST7771,2025-04-29,4,32684.5,428,1,2,2,5,At Risk
CUST7772,2025-09-29,4,49318.3,275,2,2,3,7,Potential Loyalists
CUST7773,2025-06-20,2,6853.85,376,1,1,1,3,Lost / Churned
CUST7774,2025-09-13,1,8323.84,291,1,1,1,3,Lost / Churned
CUST7775,2026-06-24,8,60997.1,7,4,4,3,11,Champions
CUST7776,2025-08-10,6,57836.9,325,1,3,3,7,Potential Loyalists
CUST7777,2026-04-23,6,48064.32,69,3,3,3,9,Loyal Customers
CUST7778,2026-06-19,15,121677.58,12,4,4,4,12,Champions
CUST7779,2026-02-09,6,84175.0,142,2,3,4,9,Loyal Customers
CUST7780,2024-09-09,1,9425.95,660,1,1,1,3,Lost / Churned
CUST7781,2026-04-07,3,39718.03,85,3,2,2,7,Potential Loyalists
CUST7782,2025-09-28,7,97774.45,276,2,4,4,10,Champions
CUST7783,2026-05-10,5,30466.199999999997,52,4,3,2,9,Loyal Customers
CUST7784,2026-05-19,8,76893.29000000001,43,4,4,4,12,Champions
CUST7785,2026-04-29,4,32076.36,63,3,2,2,7,Potential Loyalists
CUST7786,2025-09-11,4,57638.99,293,1,2,3,6,Potential Loyalists
CUST7787,2024-02-29,2,19507.11,853,1,1,1,3,Lost / Churned
CUST7788,2026-05-19,8,71204.69,43,4,4,4,12,Champions
CUST7789,2025-10-24,2,22372.9,250,2,1,1,4,At Risk
CUST7790,2026-03-02,6,79551.05,121,3,3,4,10,Champions
CUST7791,2026-06-22,11,84170.20999999999,9,4,4,4,12,Champions
CUST7792,2025-07-18,4,26827.9,348,1,2,2,5,At Risk
CUST7793,2026-04-03,7,72106.32,89,3,4,4,11,Champions
CUST7794,2026-03-26,7,65279.61,97,3,4,3,10,Champions
CUST7795,2026-01-28,5,55069.049999999996,154,2,3,3,8,Loyal Customers
CUST7796,2024-03-26,2,15690.3,827,1,1,1,3,Lost / Churned
CUST7797,2025-12-04,1,3445.88,209,2,1,1,4,At Risk
CUST7798,2026-02-10,2,3054.5600000000004,141,2,1,1,4,At Risk
CUST7799,2025-06-06,9,90613.43,390,1,4,4,9,Loyal Customers
CUST7800,2024-05-12,2,23497.22,780,1,1,1,3,Lost / Churned
CUST7801,2026-01-15,4,22936.34,167,2,2,1,5,At Risk
CUST7802,2025-12-22,1,10358.35,191,2,1,1,4,At Risk
CUST7803,2025-09-20,5,52875.54,284,2,3,3,8,Loyal Customers
CUST7804,2026-04-28,4,33221.32,64,3,2,2,7,Potential Loyalists
CUST7805,2026-06-06,9,78342.79000000001,25,4,4,4,12,Champions
CUST7806,2025-07-21,2,13833.98,345,1,1,1,3,Lost / Churned
CUST7807,2024-08-08,2,33650.29,692,1,1,2,4,At Risk
CUST7808,2025-05-04,2,8429.68,423,1,1,1,3,Lost / Churned
CUST7809,2026-05-22,1,15973.88,40,4,1,1,6,Potential Loyalists
CUST7810,2025-07-20,6,67342.09,346,1,3,3,7,Potential Loyalists
CUST7811,2026-06-10,11,102400.92,21,4,4,4,12,Champions
CUST7812,2026-03-07,3,18700.0,116,3,2,1,6,Potential Loyalists
CUST7813,2026-04-27,7,48169.520000000004,65,3,4,3,10,Champions
CUST7814,2026-01-18,7,53237.6,164,2,4,3,9,Loyal Customers
CUST7815,2026-01-21,3,40803.61,161,2,2,2,6,Potential Loyalists
CUST7816,2026-04-01,4,33966.36,91,3,2,2,7,Potential Loyalists
CUST7817,2026-02-24,9,81454.63,127,3,4,4,11,Champions
CUST7818,2026-06-18,14,124833.84,13,4,4,4,12,Champions
CUST7819,2024-05-28,1,4414.52,764,1,1,1,3,Lost / Churned
CUST7820,2026-03-12,6,78941.42,111,3,3,4,10,Champions
CUST7821,2025-09-08,5,38451.96,296,1,3,2,6,Potential Loyalists
CUST7822,2025-08-22,4,33590.479999999996,313,1,2,2,5,At Risk
CUST7823,2026-03-26,3,8571.970000000001,97,3,2,1,6,Potential Loyalists
CUST7824,2025-07-12,3,33500.009999999995,354,1,2,2,5,At Risk
CUST7825,2026-01-20,10,93040.98999999999,162,2,4,4,10,Champions
CUST7826,2026-05-07,4,35925.26,55,3,2,2,7,Potential Loyalists
CUST7827,2026-01-07,18,216881.39,175,2,4,4,10,Champions
CUST7828,2025-11-12,8,88135.01,231,2,4,4,10,Champions
CUST7829,2025-05-05,4,33605.43,422,1,2,2,5,At Risk
CUST7830,2024-07-08,1,11418.78,723,1,1,1,3,Lost / Churned
CUST7831,2026-06-03,6,61637.73,28,4,3,3,10,Champions
CUST7832,2025-10-01,2,25072.27,273,2,1,2,5,At Risk
CUST7833,2026-04-02,17,189306.31,90,3,4,4,11,Champions
CUST7834,2026-06-09,5,70754.0,22,4,3,3,10,Champions
CUST7835,2026-03-05,12,109402.83,118,3,4,4,11,Champions
CUST7836,2024-12-04,3,25887.86,574,1,2,2,5,At Risk
CUST7837,2025-04-15,3,21157.32,442,1,2,1,4,At Risk
CUST7838,2025-12-29,6,34916.56,184,2,3,2,7,Potential Loyalists
CUST7839,2026-06-18,5,36890.71,13,4,3,2,9,Loyal Customers
CUST7840,2026-06-28,3,22703.24,3,4,2,1,7,Potential Loyalists
CUST7841,2026-01-24,5,40930.15,158,2,3,2,7,Potential Loyalists
CUST7842,2025-07-12,2,12247.29,354,1,1,1,3,Lost / Churned
CUST7843,2026-04-17,5,38517.869999999995,75,3,3,2,8,Loyal Customers
CUST7844,2026-06-17,3,22698.79,14,4,2,1,7,Potential Loyalists
CUST7845,2026-05-29,6,74770.11,33,4,3,4,11,Champions
CUST7846,2026-04-16,4,37269.19,76,3,2,2,7,Potential Loyalists
CUST7847,2026-05-08,7,57466.18,54,4,4,3,11,Champions
CUST7848,2025-09-18,1,2914.57,286,1,1,1,3,Lost / Churned
CUST7849,2024-10-28,3,18296.43,611,1,2,1,4,At Risk
CUST7850,2026-03-12,6,71680.84,111,3,3,4,10,Champions
CUST7851,2025-11-22,5,27903.25,221,2,3,2,7,Potential Loyalists
CUST7852,2026-02-28,6,52541.3,123,3,3,3,9,Loyal Customers
CUST7853,2026-01-01,6,60749.95,181,2,3,3,8,Loyal Customers
CUST7854,2026-03-07,7,97057.54999999999,116,3,4,4,11,Champions
CUST7855,2025-08-16,3,6766.05,319,1,2,1,4,At Risk
CUST7856,2026-06-12,3,7577.549999999999,19,4,2,1,7,Potential Loyalists
CUST7857,2026-06-28,6,60279.899999999994,3,4,3,3,10,Champions
CUST7858,2026-06-13,5,48439.67,18,4,3,3,10,Champions
CUST7859,2025-06-13,2,33119.090000000004,383,1,1,2,4,At Risk
CUST7860,2026-01-03,5,79903.87,179,2,3,4,9,Loyal Customers
CUST7861,2025-10-13,3,47595.03,261,2,2,3,7,Potential Loyalists
CUST7862,2026-05-04,9,62385.9,58,3,4,3,10,Champions
CUST7863,2026-03-13,3,56218.85,110,3,2,3,8,Loyal Customers
CUST7864,2026-01-20,4,14552.99,162,2,2,1,5,At Risk
CUST7865,2025-10-30,3,18625.2,244,2,2,1,5,At Risk
CUST7866,2025-03-16,3,28532.739999999998,472,1,2,2,5,At Risk
CUST7867,2026-04-26,4,38822.22,66,3,2,2,7,Potential Loyalists
CUST7868,2025-01-18,2,14347.1,529,1,1,1,3,Lost / Churned
CUST7869,2026-02-08,10,118070.63,143,2,4,4,10,Champions
CUST7870,2025-06-05,5,52614.03,391,1,3,3,7,Potential Loyalists
CUST7871,2026-04-18,6,76391.01000000001,74,3,3,4,10,Champions
CUST7872,2026-01-21,1,5826.18,161,2,1,1,4,At Risk
CUST7873,2026-04-17,2,21239.77,75,3,1,1,5,At Risk
CUST7874,2026-05-30,9,102896.93,32,4,4,4,12,Champions
CUST7875,2026-05-24,5,41133.96,38,4,3,2,9,Loyal Customers
CUST7876,2026-04-19,12,64661.28,73,3,4,3,10,Champions
CUST7877,2025-05-18,2,23311.72,409,1,1,1,3,Lost / Churned
CUST7878,2025-10-17,6,34535.53,257,2,3,2,7,Potential Loyalists
CUST7879,2026-02-19,14,153987.1,132,3,4,4,11,Champions
CUST7880,2025-09-30,8,110576.51000000001,274,2,4,4,10,Champions
CUST7881,2025-04-06,4,39971.07,451,1,2,2,5,At Risk
CUST7882,2025-08-17,6,61362.57,318,1,3,3,7,Potential Loyalists
CUST7883,2026-06-16,8,96510.83,15,4,4,4,12,Champions
CUST7884,2026-06-08,8,121204.73,23,4,4,4,12,Champions
CUST7885,2025-03-13,5,36243.11,475,1,3,2,6,Potential Loyalists
CUST7886,2026-02-16,4,27432.879999999997,135,3,2,2,7,Potential Loyalists
CUST7887,2026-05-31,6,49543.92,31,4,3,3,10,Champions
CUST7888,2025-03-25,2,19327.78,463,1,1,1,3,Lost / Churned
CUST7889,2025-12-27,5,55772.95,186,2,3,3,8,Loyal Customers
CUST7890,2026-06-19,9,98353.42,12,4,4,4,12,Champions
CUST7891,2026-06-27,4,71704.67,4,4,2,4,10,Champions
CUST7892,2025-10-20,2,24139.63,254,2,1,1,4,At Risk
CUST7893,2026-01-09,7,97919.29,173,2,4,4,10,Champions
CUST7894,2025-02-12,3,18296.809999999998,504,1,2,1,4,At Risk
CUST7895,2026-06-28,12,109317.95999999999,3,4,4,4,12,Champions
CUST7896,2024-10-02,1,11845.95,637,1,1,1,3,Lost / Churned
CUST7897,2026-02-08,5,33406.04,143,2,3,2,7,Potential Loyalists
CUST7898,2026-05-26,5,14535.55,36,4,3,1,8,Loyal Customers
CUST7899,2026-01-24,8,55755.72,158,2,4,3,9,Loyal Customers
CUST7900,2025-08-29,10,119235.13,306,1,4,4,9,Loyal Customers
CUST7901,2024-09-11,1,5258.14,658,1,1,1,3,Lost / Churned
CUST7902,2026-01-07,11,66905.51,175,2,4,3,9,Loyal Customers
CUST7903,2025-05-25,4,42911.06,402,1,2,2,5,At Risk
CUST7904,2026-04-13,3,27518.81,79,3,2,2,7,Potential Loyalists
CUST7905,2026-05-23,9,110975.15000000001,39,4,4,4,12,Champions
CUST7906,2026-02-22,4,51182.16,129,3,2,3,8,Loyal Customers
CUST7907,2025-12-27,6,65419.829999999994,186,2,3,3,8,Loyal Customers
CUST7908,2026-02-03,2,15092.33,148,2,1,1,4,At Risk
CUST7909,2026-05-08,5,37552.59,54,4,3,2,9,Loyal Customers
CUST7910,2026-03-03,12,88917.75,120,3,4,4,11,Champions
CUST7911,2025-12-10,4,17387.89,203,2,2,1,5,At Risk
CUST7912,2025-03-25,4,70564.55,463,1,2,3,6,Potential Loyalists
CUST7913,2026-01-10,2,18530.730000000003,172,2,1,1,4,At Risk
CUST7914,2025-12-09,2,13836.04,204,2,1,1,4,At Risk
CUST7915,2026-05-22,9,67667.33,40,4,4,3,11,Champions
CUST7916,2026-03-21,3,21222.83,102,3,2,1,6,Potential Loyalists
CUST7917,2025-11-13,3,23460.05,230,2,2,1,5,At Risk
CUST7918,2026-04-14,7,26556.43,78,3,4,2,9,Loyal Customers
CUST7919,2026-06-07,6,59722.5,24,4,3,3,10,Champions
CUST7920,2026-06-25,8,65776.08,6,4,4,3,11,Champions
CUST7921,2025-01-16,3,29014.739999999998,531,1,2,2,5,At Risk
CUST7922,2025-04-10,4,43688.520000000004,447,1,2,2,5,At Risk
CUST7923,2025-08-09,6,54805.39,326,1,3,3,7,Potential Loyalists
CUST7924,2026-02-10,7,34876.95,141,2,4,2,8,Loyal Customers
CUST7925,2026-01-19,5,27460.51,163,2,3,2,7,Potential Loyalists
CUST7926,2026-01-26,3,34589.22,156,2,2,2,6,Potential Loyalists
CUST7927,2026-03-02,4,11682.05,121,3,2,1,6,Potential Loyalists
CUST7928,2025-12-18,6,82136.17,195,2,3,4,9,Loyal Customers
CUST7929,2024-07-03,1,20021.15,728,1,1,1,3,Lost / Churned
CUST7930,2026-05-10,6,91020.93,52,4,3,4,11,Champions
CUST7931,2026-03-10,5,47696.490000000005,113,3,3,3,9,Loyal Customers
CUST7932,2024-10-14,3,37199.75,625,1,2,2,5,At Risk
CUST7933,2026-05-01,7,70937.98000000001,61,3,4,4,11,Champions
CUST7934,2026-06-20,4,49688.659999999996,11,4,2,3,9,Loyal Customers
CUST7935,2025-08-05,1,1686.31,330,1,1,1,3,Lost / Churned
CUST7936,2026-06-16,11,96134.14,15,4,4,4,12,Champions
CUST7937,2026-05-19,8,89481.31,43,4,4,4,12,Champions
CUST7938,2026-04-02,8,120821.87,90,3,4,4,11,Champions
CUST7939,2026-06-13,5,28262.620000000003,18,4,3,2,9,Loyal Customers
CUST7940,2026-02-15,6,54835.899999999994,136,3,3,3,9,Loyal Customers
CUST7941,2026-04-05,5,52772.13,87,3,3,3,9,Loyal Customers
CUST7942,2025-07-01,3,12425.580000000002,365,1,2,1,4,At Risk
CUST7943,2026-05-12,12,82167.65,50,4,4,4,12,Champions
CUST7944,2026-04-20,2,19941.61,72,3,1,1,5,At Risk
CUST7945,2025-10-23,4,27494.03,251,2,2,2,6,Potential Loyalists
CUST7946,2026-04-26,6,66608.91,66,3,3,3,9,Loyal Customers
CUST7947,2026-06-12,6,52459.350000000006,19,4,3,3,10,Champions
CUST7948,2026-06-03,7,60820.869999999995,28,4,4,3,11,Champions
CUST7949,2026-06-06,5,51588.130000000005,25,4,3,3,10,Champions
CUST7950,2026-03-18,4,31959.02,105,3,2,2,7,Potential Loyalists
CUST7951,2025-04-06,1,11721.35,451,1,1,1,3,Lost / Churned
CUST7952,2026-05-05,7,100890.35,57,3,4,4,11,Champions
CUST7953,2026-04-06,3,24237.27,86,3,2,1,6,Potential Loyalists
CUST7954,2025-08-18,1,6328.5,317,1,1,1,3,Lost / Churned
CUST7955,2025-11-05,7,91571.22,238,2,4,4,10,Champions
CUST7956,2024-05-08,2,14653.13,784,1,1,1,3,Lost / Churned
CUST7957,2026-02-08,4,53961.75,143,2,2,3,7,Potential Loyalists
CUST7958,2026-03-23,3,39056.92,100,3,2,2,7,Potential Loyalists
CUST7959,2026-05-29,5,56690.88,33,4,3,3,10,Champions
CUST7960,2026-05-05,5,64150.27,57,3,3,3,9,Loyal Customers
CUST7961,2026-02-15,7,54997.97,136,3,4,3,10,Champions
CUST7962,2025-10-20,6,61141.9,254,2,3,3,8,Loyal Customers
CUST7963,2026-04-02,6,49376.479999999996,90,3,3,3,9,Loyal Customers
CUST7964,2026-04-26,4,43940.24,66,3,2,2,7,Potential Loyalists
CUST7965,2025-07-25,1,8804.52,341,1,1,1,3,Lost / Churned
CUST7966,2026-05-21,9,91394.95999999999,41,4,4,4,12,Champions
CUST7967,2025-12-10,5,15562.119999999999,203,2,3,1,6,Potential Loyalists
CUST7968,2026-04-03,3,42354.53,89,3,2,2,7,Potential Loyalists
CUST7969,2025-11-26,6,46298.03,217,2,3,3,8,Loyal Customers
CUST7970,2026-04-20,3,34574.33,72,3,2,2,7,Potential Loyalists
CUST7971,2026-05-22,6,41940.44,40,4,3,2,9,Loyal Customers
CUST7972,2025-12-21,6,41846.72,192,2,3,2,7,Potential Loyalists
CUST7973,2026-04-23,9,125679.17,69,3,4,4,11,Champions
CUST7974,2025-09-05,3,36637.36,299,1,2,2,5,At Risk
CUST7975,2026-04-29,4,33923.71,63,3,2,2,7,Potential Loyalists
CUST7976,2026-06-27,4,16519.260000000002,4,4,2,1,7,Potential Loyalists
CUST7977,2024-10-19,1,9973.59,620,1,1,1,3,Lost / Churned
CUST7978,2025-07-31,2,17206.86,335,1,1,1,3,Lost / Churned
CUST7979,2026-03-22,2,17192.42,101,3,1,1,5,At Risk
CUST7980,2025-06-16,4,19075.81,380,1,2,1,4,At Risk
CUST7981,2025-04-22,1,10774.78,435,1,1,1,3,Lost / Churned
CUST7982,2026-05-01,5,35224.93,61,3,3,2,8,Loyal Customers
CUST7983,2026-02-14,5,45953.770000000004,137,2,3,3,8,Loyal Customers
CUST7984,2026-06-14,11,108506.12,17,4,4,4,12,Champions
CUST7985,2025-12-16,7,57863.18,197,2,4,3,9,Loyal Customers
CUST7986,2026-06-09,4,28867.33,22,4,2,2,8,Loyal Customers
CUST7987,2025-11-15,5,39592.5,228,2,3,2,7,Potential Loyalists
CUST7988,2024-08-30,1,10674.94,670,1,1,1,3,Lost / Churned
CUST7989,2026-04-22,6,67937.29000000001,70,3,3,3,9,Loyal Customers
CUST7990,2026-04-08,3,22298.61,84,3,2,1,6,Potential Loyalists
CUST7991,2025-11-01,5,41160.68,242,2,3,2,7,Potential Loyalists
CUST7992,2024-05-13,1,4530.02,779,1,1,1,3,Lost / Churned
CUST7993,2026-06-25,3,33404.81,6,4,2,2,8,Loyal Customers
CUST7994,2025-11-02,5,54019.56,241,2,3,3,8,Loyal Customers
CUST7995,2026-03-29,10,73295.37,94,3,4,4,11,Champions
CUST7996,2026-04-29,5,61735.45,63,3,3,3,9,Loyal Customers
CUST7997,2025-12-17,7,68986.28,196,2,4,3,9,Loyal Customers
CUST7998,2026-01-22,4,47843.34,160,2,2,3,7,Potential Loyalists
CUST7999,2026-05-19,4,19748.120000000003,43,4,2,1,7,Potential Loyalists
